,Time,State,Site,Gender,Population,Death
1718,2013,Puerto Rico, Myeloma, Female,1872797,51
1719,2013,Puerto Rico, Myeloma, Male,1720280,75
1720,2013,Rhode Island, Breast, Female,543860,143
1721,2013,Rhode Island, Larynx, Female,543860,0
1722,2013,Rhode Island, Larynx, Male,511221,0
1723,2013,Rhode Island, Liver, Female,543860,0
1724,2013,Rhode Island, Liver, Male,511221,47
1725,2013,Rhode Island, Myeloma, Female,543860,17
1726,2013,Rhode Island, Myeloma, Male,511221,20
1727,2013,South Carolina, Breast, Female,2449165,638
1728,2013,South Carolina, Larynx, Female,2449165,0
1729,2013,South Carolina, Larynx, Male,2314915,71
1730,2013,South Carolina, Liver, Female,2449165,57
1731,2013,South Carolina, Liver, Male,2314915,187
1732,2013,South Carolina, Myeloma, Female,2449165,112
1733,2013,South Carolina, Myeloma, Male,2314915,128
1734,2013,South Dakota, Breast, Female,418565,110
1735,2013,South Dakota, Breast, Male,423751,0
1736,2013,South Dakota, Larynx, Female,418565,0
1737,2013,South Dakota, Liver, Male,423751,19
1738,2013,South Dakota, Myeloma, Female,418565,0
1739,2013,South Dakota, Myeloma, Male,423751,21
1740,2013,Tennessee, Breast, Female,3327690,928
1741,2013,Tennessee, Breast, Male,3166650,0
1742,2013,Tennessee, Larynx, Female,3327690,24
1743,2013,Tennessee, Larynx, Male,3166650,86
1744,2013,Tennessee, Liver, Female,3327690,110
1745,2013,Tennessee, Liver, Male,3166650,288
1746,2013,Tennessee, Myeloma, Female,3327690,150
1747,2013,Tennessee, Myeloma, Male,3166650,135
1748,2013,Texas, Breast, Female,13337624,2746
1749,2013,Texas, Breast, Male,13142642,27
1750,2013,Texas, Larynx, Female,13337624,48
1751,2013,Texas, Larynx, Male,13142642,230
1752,2013,Texas, Liver, Female,13337624,448
1753,2013,Texas, Liver, Male,13142642,1246
1754,2013,Texas, Myeloma, Female,13337624,366
1755,2013,Texas, Myeloma, Male,13142642,427
1756,2013,Utah, Breast, Female,1440531,255
1757,2013,Utah, Liver, Female,1440531,34
1758,2013,Utah, Liver, Male,1457109,57
1759,2013,Utah, Myeloma, Female,1440531,37
1760,2013,Utah, Myeloma, Male,1457109,49
1761,2013,Vermont, Breast, Female,317221,79
1762,2013,Vermont, Breast, Male,308989,0
1763,2013,Vermont, Larynx, Female,317221,0
1764,2013,Vermont, Liver, Male,308989,0
1765,2013,Vermont, Myeloma, Female,317221,0
1766,2013,Vermont, Myeloma, Male,308989,24
1767,2013,Virginia, Breast, Female,4195922,1049
1768,2013,Virginia, Breast, Male,4056505,19
1769,2013,Virginia, Larynx, Female,4195922,18
1770,2013,Virginia, Larynx, Male,4056505,70
1771,2013,Virginia, Liver, Female,4195922,93
1772,2013,Virginia, Liver, Male,4056505,307
1773,2013,Virginia, Myeloma, Female,4195922,141
1774,2013,Virginia, Myeloma, Male,4056505,164
1775,2013,Washington DC, Breast, Female,341982,108
1776,2013,Washington DC, Breast, Male,308599,0
1777,2013,Washington DC, Liver, Female,341982,21
1778,2013,Washington DC, Liver, Male,308599,36
1779,2013,Washington DC, Myeloma, Female,341982,0
1780,2013,Washington DC, Myeloma, Male,308599,0
1781,2013,Washington, Breast, Female,3489819,854
1782,2013,Washington, Larynx, Female,3489819,0
1783,2013,Washington, Larynx, Male,3474166,54
1784,2013,Washington, Liver, Female,3489819,110
1785,2013,Washington, Liver, Male,3474166,289
1786,2013,Washington, Myeloma, Female,3489819,111
1787,2013,Washington, Myeloma, Male,3474166,117
1788,2013,West Virginia, Breast, Female,937907,277
1789,2013,West Virginia, Larynx, Male,916007,33
1790,2013,West Virginia, Liver, Female,937907,19
1791,2013,West Virginia, Liver, Male,916007,69
1792,2013,West Virginia, Myeloma, Female,937907,44
1793,2013,West Virginia, Myeloma, Male,916007,57
1794,2013,Wisconsin, Breast, Female,2887824,762
1795,2013,Wisconsin, Larynx, Female,2887824,0
1796,2013,Wisconsin, Larynx, Male,2848930,36
1797,2013,Wisconsin, Liver, Female,2887824,67
1798,2013,Wisconsin, Liver, Male,2848930,177
1799,2013,Wisconsin, Myeloma, Female,2887824,93
1800,2013,Wisconsin, Myeloma, Male,2848930,136
1801,2013,Wyoming, Breast, Female,284891,72
1802,2013,Wyoming, Breast, Male,297231,0
1803,2013,Wyoming, Larynx, Female,284891,0
1804,2013,Wyoming, Liver, Male,297231,20
1805,2013,Wyoming, Myeloma, Female,284891,0
1806,2014,Alabama, Breast, Female,2494707,666
1807,2014,Alabama, Larynx, Female,2494707,0
1808,2014,Alabama, Larynx, Male,2347092,54
1809,2014,Alabama, Liver, Female,2494707,116
1810,2014,Alabama, Liver, Male,2347092,250
1811,2014,Alabama, Myeloma, Female,2494707,85
1812,2014,Alabama, Myeloma, Male,2347092,119
1813,2014,Alaska, Breast, Female,350706,74
1814,2014,Alaska, Breast, Male,385577,0
1815,2014,Alaska, Larynx, Female,350706,0
1816,2014,Alaska, Liver, Male,385577,37
1817,2014,Arizona, Breast, Female,3384328,793
1818,2014,Arizona, Larynx, Female,3384328,0
1819,2014,Arizona, Larynx, Male,3346085,49
1820,2014,Arizona, Liver, Female,3384328,128
1821,2014,Arizona, Liver, Male,3346085,319
1822,2014,Arizona, Myeloma, Female,3384328,95
1823,2014,Arizona, Myeloma, Male,3346085,140
1824,2014,Arkansas, Breast, Female,1510126,424
1825,2014,Arkansas, Larynx, Male,1457266,28
1826,2014,Arkansas, Liver, Female,1510126,65
1827,2014,Arkansas, Liver, Male,1457266,139
1828,2014,Arkansas, Myeloma, Female,1510126,63
1829,2014,Arkansas, Myeloma, Male,1457266,81
1830,2014,California, Breast, Female,19427895,4451
1831,2014,California, Breast, Male,19169077,33
1832,2014,California, Larynx, Female,19427895,51
1833,2014,California, Larynx, Male,19169077,216
1834,2014,California, Liver, Female,19427895,746
1835,2014,California, Liver, Male,19169077,1713
1836,2014,California, Myeloma, Female,19427895,542
1837,2014,California, Myeloma, Male,19169077,648
1838,2014,Colorado, Breast, Female,2663961,554
1839,2014,Colorado, Larynx, Male,2686140,31
1840,2014,Colorado, Liver, Female,2663961,58
1841,2014,Colorado, Liver, Male,2686140,154
1842,2014,Colorado, Myeloma, Female,2663961,69
1843,2014,Colorado, Myeloma, Male,2686140,77
1844,2014,Connecticut, Breast, Female,1841622,439
1845,2014,Connecticut, Larynx, Male,1752902,24
1846,2014,Connecticut, Liver, Female,1841622,44
1847,2014,Connecticut, Liver, Male,1752902,126
1848,2014,Connecticut, Myeloma, Female,1841622,78
1849,2014,Connecticut, Myeloma, Male,1752902,71
1850,2014,Delaware, Breast, Female,481109,134
1851,2014,Delaware, Breast, Male,451378,0
1852,2014,Delaware, Liver, Female,481109,16
1853,2014,Delaware, Liver, Male,451378,46
1854,2014,Delaware, Myeloma, Female,481109,19
1855,2014,Delaware, Myeloma, Male,451378,24
1856,2014,Florida, Breast, Female,10142110,2904
1857,2014,Florida, Breast, Male,9703801,27
1858,2014,Florida, Larynx, Female,10142110,49
1859,2014,Florida, Larynx, Male,9703801,291
1860,2014,Florida, Liver, Female,10142110,394
1861,2014,Florida, Liver, Male,9703801,986
1862,2014,Florida, Myeloma, Female,10142110,380
1863,2014,Florida, Myeloma, Male,9703801,455
1864,2014,Georgia, Breast, Female,5160061,1286
1865,2014,Georgia, Breast, Male,4907217,0
1866,2014,Georgia, Larynx, Female,5160061,19
1867,2014,Georgia, Larynx, Male,4907217,83
1868,2014,Georgia, Liver, Female,5160061,156
1869,2014,Georgia, Liver, Male,4907217,407
1870,2014,Georgia, Myeloma, Female,5160061,179
1871,2014,Georgia, Myeloma, Male,4907217,193
1872,2014,Hawaii, Breast, Female,703896,158
1873,2014,Hawaii, Breast, Male,710642,0
1874,2014,Hawaii, Larynx, Female,703896,0
1875,2014,Hawaii, Larynx, Male,710642,0
1876,2014,Hawaii, Liver, Female,703896,39
1877,2014,Hawaii, Liver, Male,710642,91
1878,2014,Hawaii, Myeloma, Female,703896,22
1879,2014,Hawaii, Myeloma, Male,710642,31
1880,2014,Idaho, Breast, Female,813917,191
1881,2014,Idaho, Breast, Male,817195,0
1882,2014,Idaho, Larynx, Female,813917,0
1883,2014,Idaho, Larynx, Male,817195,0
1884,2014,Idaho, Liver, Female,813917,17
1885,2014,Idaho, Liver, Male,817195,58
1886,2014,Idaho, Myeloma, Female,813917,22
1887,2014,Idaho, Myeloma, Male,817195,28
1888,2014,Illinois, Breast, Female,6560021,1756
1889,2014,Illinois, Breast, Male,6324472,0
1890,2014,Illinois, Larynx, Female,6560021,40
1891,2014,Illinois, Larynx, Male,6324472,132
1892,2014,Illinois, Liver, Female,6560021,201
1893,2014,Illinois, Liver, Male,6324472,485
1894,2014,Illinois, Myeloma, Female,6560021,214
1895,2014,Illinois, Myeloma, Male,6324472,268
1896,2014,Indiana, Breast, Female,3345386,863
1897,2014,Indiana, Breast, Male,3248258,0
1898,2014,Indiana, Larynx, Female,3345386,0
1899,2014,Indiana, Larynx, Male,3248258,61
1900,2014,Indiana, Liver, Female,3345386,95
1901,2014,Indiana, Liver, Male,3248258,266
1902,2014,Indiana, Myeloma, Female,3345386,111
1903,2014,Indiana, Myeloma, Male,3248258,140
1904,2014,Iowa, Breast, Female,1565285,398
1905,2014,Iowa, Larynx, Male,1544065,37
1906,2014,Iowa, Liver, Female,1565285,34
1907,2014,Iowa, Liver, Male,1544065,107
1908,2014,Iowa, Myeloma, Female,1565285,68
1909,2014,Iowa, Myeloma, Male,1544065,71
1910,2014,Kansas, Breast, Female,1456109,357
1911,2014,Kansas, Larynx, Male,1444366,25
1912,2014,Kansas, Liver, Female,1456109,35
1913,2014,Kansas, Liver, Male,1444366,100
1914,2014,Kansas, Myeloma, Female,1456109,64
1915,2014,Kansas, Myeloma, Male,1444366,60
1916,2014,Kentucky, Breast, Female,2240117,579
1917,2014,Kentucky, Larynx, Female,2240117,21
1918,2014,Kentucky, Larynx, Male,2174232,68
1919,2014,Kentucky, Liver, Female,2240117,86
1920,2014,Kentucky, Liver, Male,2174232,179
1921,2014,Kentucky, Myeloma, Female,2240117,74
1922,2014,Kentucky, Myeloma, Male,2174232,107
1923,2014,Louisiana, Breast, Female,2371298,671
1924,2014,Louisiana, Larynx, Female,2371298,0
1925,2014,Louisiana, Larynx, Male,2272715,70
1926,2014,Louisiana, Liver, Female,2371298,118
1927,2014,Louisiana, Liver, Male,2272715,324
1928,2014,Louisiana, Myeloma, Female,2371298,86
1929,2014,Louisiana, Myeloma, Male,2272715,97
1930,2014,Maine, Breast, Female,678869,173
1931,2014,Maine, Larynx, Male,651644,17
1932,2014,Maine, Liver, Female,678869,0
1933,2014,Maine, Liver, Male,651644,50
1934,2014,Maine, Myeloma, Female,678869,24
1935,2014,Maine, Myeloma, Male,651644,36
1936,2014,Maryland, Breast, Female,3071041,862
1937,2014,Maryland, Breast, Male,2886242,0
1938,2014,Maryland, Larynx, Female,3071041,17
1939,2014,Maryland, Larynx, Male,2886242,57
1940,2014,Maryland, Liver, Female,3071041,97
1941,2014,Maryland, Liver, Male,2886242,265
1942,2014,Maryland, Myeloma, Female,3071041,122
1943,2014,Maryland, Myeloma, Male,2886242,155
1944,2014,Massachusetts, Breast, Female,3483743,818
1945,2014,Massachusetts, Breast, Male,3278853,0
1946,2014,Massachusetts, Larynx, Female,3483743,0
1947,2014,Massachusetts, Larynx, Male,3278853,55
1948,2014,Massachusetts, Liver, Female,3483743,93
1949,2014,Massachusetts, Liver, Male,3278853,286
1950,2014,Massachusetts, Myeloma, Female,3483743,126
1951,2014,Massachusetts, Myeloma, Male,3278853,144
1952,2014,Michigan, Breast, Female,5049815,1470
1953,2014,Michigan, Breast, Male,4880033,22
1954,2014,Michigan, Larynx, Female,5049815,32
1955,2014,Michigan, Larynx, Male,4880033,111
1956,2014,Michigan, Liver, Female,5049815,191
1957,2014,Michigan, Liver, Male,4880033,419
1958,2014,Michigan, Myeloma, Female,5049815,217
1959,2014,Michigan, Myeloma, Male,4880033,244
1960,2014,Minnesota, Breast, Female,2741311,592
1961,2014,Minnesota, Larynx, Female,2741311,0
1962,2014,Minnesota, Larynx, Male,2709768,42
1963,2014,Minnesota, Liver, Female,2741311,55
1964,2014,Minnesota, Liver, Male,2709768,154
1965,2014,Minnesota, Myeloma, Female,2741311,117
1966,2014,Minnesota, Myeloma, Male,2709768,108
1967,2014,Mississippi, Breast, Female,1538146,439
1968,2014,Mississippi, Larynx, Male,1452322,37
1969,2014,Mississippi, Liver, Female,1538146,80
1970,2014,Mississippi, Liver, Male,1452322,151
1971,2014,Mississippi, Myeloma, Female,1538146,61
1972,2014,Mississippi, Myeloma, Male,1452322,69
1973,2014,Missouri, Breast, Female,3085275,882
1974,2014,Missouri, Larynx, Female,3085275,0
1975,2014,Missouri, Larynx, Male,2970927,83
1976,2014,Missouri, Liver, Female,3085275,92
1977,2014,Missouri, Liver, Male,2970927,261
1978,2014,Missouri, Myeloma, Female,3085275,108
1979,2014,Missouri, Myeloma, Male,2970927,139
1980,2014,Montana, Breast, Female,507979,134
1981,2014,Montana, Breast, Male,513890,0
1982,2014,Montana, Larynx, Female,507979,0
1983,2014,Montana, Liver, Female,507979,16
1984,2014,Montana, Liver, Male,513890,35
1985,2014,Montana, Myeloma, Female,507979,21
1986,2014,Montana, Myeloma, Male,513890,17
1987,2014,Nebraska, Breast, Female,943439,251
1988,2014,Nebraska, Larynx, Male,935882,27
1989,2014,Nebraska, Liver, Female,943439,17
1990,2014,Nebraska, Liver, Male,935882,50
1991,2014,Nebraska, Myeloma, Female,943439,22
1992,2014,Nebraska, Myeloma, Male,935882,45
1993,2014,Nevada, Breast, Female,1400648,351
1994,2014,Nevada, Larynx, Female,1400648,0
1995,2014,Nevada, Larynx, Male,1416980,21
1996,2014,Nevada, Liver, Female,1400648,55
1997,2014,Nevada, Liver, Male,1416980,106
1998,2014,Nevada, Myeloma, Female,1400648,31
1999,2014,Nevada, Myeloma, Male,1416980,64
2000,2014,New Hampshire, Breast, Female,674107,194
2001,2014,New Hampshire, Breast, Male,659234,0
2002,2014,New Hampshire, Larynx, Female,674107,0
2003,2014,New Hampshire, Larynx, Male,659234,0
2004,2014,New Hampshire, Liver, Female,674107,0
2005,2014,New Hampshire, Liver, Male,659234,37
2006,2014,New Hampshire, Myeloma, Female,674107,21
2007,2014,New Hampshire, Myeloma, Male,659234,25
2008,2014,New Jersey, Breast, Female,4540537,1280
2009,2014,New Jersey, Breast, Male,4323988,17
2010,2014,New Jersey, Larynx, Female,4540537,0
2011,2014,New Jersey, Larynx, Male,4323988,77
2012,2014,New Jersey, Liver, Female,4540537,129
2013,2014,New Jersey, Liver, Male,4323988,357
2014,2014,New Jersey, Myeloma, Female,4540537,148
2015,2014,New Jersey, Myeloma, Male,4323988,175
2016,2014,New Mexico, Breast, Female,1054773,246
2017,2014,New Mexico, Breast, Male,1034795,0
2018,2014,New Mexico, Larynx, Male,1034795,17
2019,2014,New Mexico, Liver, Female,1054773,42
2020,2014,New Mexico, Liver, Male,1034795,119
2021,2014,New Mexico, Myeloma, Female,1054773,31
2022,2014,New Mexico, Myeloma, Male,1034795,42
2023,2014,New York, Breast, Female,10121339,2500
2024,2014,New York, Breast, Male,9529710,38
2025,2014,New York, Larynx, Female,10121339,47
2026,2014,New York, Larynx, Male,9529710,204
2027,2014,New York, Liver, Female,10121339,288
2028,2014,New York, Liver, Male,9529710,763
2029,2014,New York, Myeloma, Female,10121339,344
2030,2014,New York, Myeloma, Male,9529710,381
2031,2014,North Carolina, Breast, Female,5097253,1311
2032,2014,North Carolina, Breast, Male,4835634,23
2033,2014,North Carolina, Larynx, Female,5097253,47
2034,2014,North Carolina, Larynx, Male,4835634,92
2035,2014,North Carolina, Liver, Female,5097253,139
2036,2014,North Carolina, Liver, Male,4835634,445
2037,2014,North Carolina, Myeloma, Female,5097253,226
2038,2014,North Carolina, Myeloma, Male,4835634,236
2039,2014,North Dakota, Breast, Female,359667,66
2040,2014,North Dakota, Breast, Male,377734,0
2041,2014,North Dakota, Larynx, Female,359667,0
2042,2014,North Dakota, Liver, Male,377734,16
2043,2014,North Dakota, Myeloma, Female,359667,0
2044,2014,North Dakota, Myeloma, Male,377734,22
2045,2014,Ohio, Breast, Female,5923806,1756
2046,2014,Ohio, Breast, Male,5678894,17
2047,2014,Ohio, Larynx, Female,5923806,41
2048,2014,Ohio, Larynx, Male,5678894,156
2049,2014,Ohio, Liver, Female,5923806,177
2050,2014,Ohio, Liver, Male,5678894,417
2051,2014,Ohio, Myeloma, Female,5923806,249
2052,2014,Ohio, Myeloma, Male,5678894,284
2053,2014,Oklahoma, Breast, Female,1956564,520
2054,2014,Oklahoma, Larynx, Female,1956564,0
2055,2014,Oklahoma, Larynx, Male,1921623,35
2056,2014,Oklahoma, Liver, Female,1956564,85
2057,2014,Oklahoma, Liver, Male,1921623,183
2058,2014,Oklahoma, Myeloma, Female,1956564,63
2059,2014,Oklahoma, Myeloma, Male,1921623,83
2060,2014,Oregon, Breast, Female,2001253,539
2061,2014,Oregon, Breast, Male,1961991,0
2062,2014,Oregon, Larynx, Male,1961991,29
2063,2014,Oregon, Liver, Female,2001253,58
2064,2014,Oregon, Liver, Male,1961991,181
2065,2014,Oregon, Myeloma, Female,2001253,79
2066,2014,Oregon, Myeloma, Male,1961991,94
2067,2014,Pennsylvania, Breast, Female,6534709,1931
2068,2014,Pennsylvania, Breast, Male,6253604,20
2069,2014,Pennsylvania, Larynx, Female,6534709,32
2070,2014,Pennsylvania, Larynx, Male,6253604,153
2071,2014,Pennsylvania, Liver, Female,6534709,201
2072,2014,Pennsylvania, Liver, Male,6253604,590
2073,2014,Pennsylvania, Myeloma, Female,6534709,238
2074,2014,Pennsylvania, Myeloma, Male,6253604,295
2075,2014,Puerto Rico, Breast, Female,1845988,458
2076,2014,Puerto Rico, Larynx, Male,1688886,39
2077,2014,Puerto Rico, Liver, Female,1845988,95
2078,2014,Puerto Rico, Liver, Male,1688886,172
2079,2014,Puerto Rico, Myeloma, Female,1845988,77
2080,2014,Puerto Rico, Myeloma, Male,1688886,69
2081,2014,Rhode Island, Breast, Female,543737,132
2082,2014,Rhode Island, Larynx, Female,543737,0
2083,2014,Rhode Island, Larynx, Male,512199,17
2084,2014,Rhode Island, Liver, Female,543737,0
2085,2014,Rhode Island, Liver, Male,512199,53
2086,2014,Rhode Island, Myeloma, Female,543737,22
2087,2014,Rhode Island, Myeloma, Male,512199,17
2088,2014,South Carolina, Breast, Female,2480693,725
2089,2014,South Carolina, Larynx, Female,2480693,0
2090,2014,South Carolina, Larynx, Male,2342924,58
2091,2014,South Carolina, Liver, Female,2480693,79
2092,2014,South Carolina, Liver, Male,2342924,233
2093,2014,South Carolina, Myeloma, Female,2480693,130
2094,2014,South Carolina, Myeloma, Male,2342924,125
2095,2014,South Dakota, Breast, Female,421650,102
2096,2014,South Dakota, Breast, Male,427479,0
2097,2014,South Dakota, Larynx, Female,421650,0
2098,2014,South Dakota, Liver, Male,427479,31
2099,2014,South Dakota, Myeloma, Female,421650,0
2100,2014,South Dakota, Myeloma, Male,427479,18
2101,2014,Tennessee, Breast, Female,3350727,909
2102,2014,Tennessee, Breast, Male,3190496,18
2103,2014,Tennessee, Larynx, Female,3350727,17
2104,2014,Tennessee, Larynx, Male,3190496,82
2105,2014,Tennessee, Liver, Female,3350727,114
2106,2014,Tennessee, Liver, Male,3190496,326
2107,2014,Tennessee, Myeloma, Female,3350727,117
2108,2014,Tennessee, Myeloma, Male,3190496,163
2109,2014,Texas, Breast, Female,13577460,2783
2110,2014,Texas, Breast, Male,13386873,31
2111,2014,Texas, Larynx, Female,13577460,39
2112,2014,Texas, Larynx, Male,13386873,192
2113,2014,Texas, Liver, Female,13577460,480
2114,2014,Texas, Liver, Male,13386873,1307
2115,2014,Texas, Myeloma, Female,13577460,369
2116,2014,Texas, Myeloma, Male,13386873,411
2117,2014,Utah, Breast, Female,1459866,263
2118,2014,Utah, Liver, Female,1459866,20
2119,2014,Utah, Liver, Male,1477013,60
2120,2014,Utah, Myeloma, Female,1459866,24
2121,2014,Utah, Myeloma, Male,1477013,37
2122,2014,Vermont, Breast, Female,316692,79
2123,2014,Vermont, Breast, Male,308522,0
2124,2014,Vermont, Larynx, Female,316692,0
2125,2014,Vermont, Liver, Male,308522,0
2126,2014,Vermont, Myeloma, Female,316692,0
2127,2014,Vermont, Myeloma, Male,308522,16
2128,2014,Virginia, Breast, Female,4224001,1145
2129,2014,Virginia, Breast, Male,4086992,0
2130,2014,Virginia, Larynx, Female,4224001,0
2131,2014,Virginia, Larynx, Male,4086992,84
2132,2014,Virginia, Liver, Female,4224001,99
2133,2014,Virginia, Liver, Male,4086992,293
2134,2014,Virginia, Myeloma, Female,4224001,144
2135,2014,Virginia, Myeloma, Male,4086992,176
2136,2014,Washington DC, Breast, Female,347795,103
2137,2014,Washington DC, Breast, Male,314533,0
2138,2014,Washington DC, Liver, Female,347795,0
2139,2014,Washington DC, Liver, Male,314533,30
2140,2014,Washington DC, Myeloma, Female,347795,0
2141,2014,Washington DC, Myeloma, Male,314533,0
2142,2014,Washington, Breast, Female,3531851,866
2143,2014,Washington, Larynx, Female,3531851,0
2144,2014,Washington, Larynx, Male,3522804,56
2145,2014,Washington, Liver, Female,3531851,103
2146,2014,Washington, Liver, Male,3522804,304
2147,2014,Washington, Myeloma, Female,3531851,99
2148,2014,Washington, Myeloma, Male,3522804,133
2149,2014,West Virginia, Breast, Female,935760,300
2150,2014,West Virginia, Larynx, Male,913729,28
2151,2014,West Virginia, Liver, Female,935760,37
2152,2014,West Virginia, Liver, Male,913729,93
2153,2014,West Virginia, Myeloma, Female,935760,41
2154,2014,West Virginia, Myeloma, Male,913729,50
2155,2014,Wisconsin, Breast, Female,2894283,739
2156,2014,Wisconsin, Larynx, Female,2894283,0
2157,2014,Wisconsin, Larynx, Male,2857242,67
2158,2014,Wisconsin, Liver, Female,2894283,77
2159,2014,Wisconsin, Liver, Male,2857242,208
2160,2014,Wisconsin, Myeloma, Female,2894283,113
2161,2014,Wisconsin, Myeloma, Male,2857242,141
2162,2014,Wyoming, Breast, Female,285141,52
2163,2014,Wyoming, Breast, Male,297390,0
2164,2014,Wyoming, Larynx, Female,285141,0
2165,2014,Wyoming, Liver, Male,297390,19
2166,2014,Wyoming, Myeloma, Female,285141,0
2167,2015,Alabama, Breast, Female,2500713,729
2168,2015,Alabama, Larynx, Female,2500713,0
2169,2015,Alabama, Larynx, Male,2351634,56
2170,2015,Alabama, Liver, Female,2500713,100
2171,2015,Alabama, Liver, Male,2351634,256
2172,2015,Alabama, Myeloma, Female,2500713,84
2173,2015,Alabama, Myeloma, Male,2351634,113
2174,2015,Alaska, Breast, Female,351258,60
2175,2015,Alaska, Breast, Male,386240,0
2176,2015,Alaska, Larynx, Female,351258,0
2177,2015,Alaska, Liver, Male,386240,19
2178,2015,Arizona, Breast, Female,3433862,823
2179,2015,Arizona, Larynx, Female,3433862,0
2180,2015,Arizona, Larynx, Male,3395814,51
2181,2015,Arizona, Liver, Female,3433862,139
2182,2015,Arizona, Liver, Male,3395814,306
2183,2015,Arizona, Myeloma, Female,3433862,98
2184,2015,Arizona, Myeloma, Male,3395814,131
2185,2015,Arkansas, Breast, Female,1514980,394
2186,2015,Arkansas, Larynx, Male,1463068,33
2187,2015,Arkansas, Liver, Female,1514980,69
2188,2015,Arkansas, Liver, Male,1463068,148
2189,2015,Arkansas, Myeloma, Female,1514980,52
2190,2015,Arkansas, Myeloma, Male,1463068,62
2191,2015,California, Breast, Female,19583596,4472
2192,2015,California, Breast, Male,19334449,43
2193,2015,California, Larynx, Female,19583596,55
2194,2015,California, Larynx, Male,19334449,220
2195,2015,California, Liver, Female,19583596,740
2196,2015,California, Liver, Male,19334449,1860
2197,2015,California, Myeloma, Female,19583596,546
2198,2015,California, Myeloma, Male,19334449,725
2199,2015,Colorado, Breast, Female,2710859,582
2200,2015,Colorado, Larynx, Male,2739764,31
2201,2015,Colorado, Liver, Female,2710859,59
2202,2015,Colorado, Liver, Male,2739764,185
2203,2015,Colorado, Myeloma, Female,2710859,69
2204,2015,Colorado, Myeloma, Male,2739764,97
2205,2015,Connecticut, Breast, Female,1837444,432
2206,2015,Connecticut, Larynx, Male,1749678,24
2207,2015,Connecticut, Liver, Female,1837444,35
2208,2015,Connecticut, Liver, Male,1749678,144
2209,2015,Connecticut, Myeloma, Female,1837444,61
2210,2015,Connecticut, Myeloma, Male,1749678,69
2211,2015,Delaware, Breast, Female,485613,143
2212,2015,Delaware, Breast, Male,455639,0
2213,2015,Delaware, Liver, Female,485613,0
2214,2015,Delaware, Liver, Male,455639,49
2215,2015,Delaware, Myeloma, Female,485613,27
2216,2015,Delaware, Myeloma, Male,455639,27
2217,2015,Florida, Breast, Female,10325729,2856
2218,2015,Florida, Breast, Male,9883313,34
2219,2015,Florida, Larynx, Female,10325729,52
2220,2015,Florida, Larynx, Male,9883313,279
2221,2015,Florida, Liver, Female,10325729,429
2222,2015,Florida, Liver, Male,9883313,1127
2223,2015,Florida, Myeloma, Female,10325729,401
2224,2015,Florida, Myeloma, Male,9883313,489
2225,2015,Georgia, Breast, Female,5220214,1241
2226,2015,Georgia, Breast, Male,4958233,0
2227,2015,Georgia, Larynx, Female,5220214,18
2228,2015,Georgia, Larynx, Male,4958233,77
2229,2015,Georgia, Liver, Female,5220214,151
2230,2015,Georgia, Liver, Male,4958233,407
2231,2015,Georgia, Myeloma, Female,5220214,160
2232,2015,Georgia, Myeloma, Male,4958233,207
2233,2015,Hawaii, Breast, Female,707353,180
2234,2015,Hawaii, Breast, Male,714699,0
2235,2015,Hawaii, Larynx, Female,707353,0
2236,2015,Hawaii, Larynx, Male,714699,0
2237,2015,Hawaii, Liver, Female,707353,34
2238,2015,Hawaii, Liver, Male,714699,75
2239,2015,Hawaii, Myeloma, Female,707353,19
2240,2015,Hawaii, Myeloma, Male,714699,32
2241,2015,Idaho, Breast, Female,823954,208
2242,2015,Idaho, Breast, Male,827105,0
2243,2015,Idaho, Larynx, Female,823954,0
2244,2015,Idaho, Larynx, Male,827105,0
2245,2015,Idaho, Liver, Female,823954,19
2246,2015,Idaho, Liver, Male,827105,54
2247,2015,Idaho, Myeloma, Female,823954,26
2248,2015,Idaho, Myeloma, Male,827105,34
2249,2015,Illinois, Breast, Female,6544981,1781
2250,2015,Illinois, Breast, Male,6313932,25
2251,2015,Illinois, Larynx, Female,6544981,37
2252,2015,Illinois, Larynx, Male,6313932,124
2253,2015,Illinois, Liver, Female,6544981,213
2254,2015,Illinois, Liver, Male,6313932,494
2255,2015,Illinois, Myeloma, Female,6544981,225
2256,2015,Illinois, Myeloma, Male,6313932,251
2257,2015,Indiana, Breast, Female,3351657,856
2258,2015,Indiana, Breast, Male,3256765,0
2259,2015,Indiana, Larynx, Female,3351657,18
2260,2015,Indiana, Larynx, Male,3256765,65
2261,2015,Indiana, Liver, Female,3351657,93
2262,2015,Indiana, Liver, Male,3256765,244
2263,2015,Indiana, Myeloma, Female,3351657,107
2264,2015,Indiana, Myeloma, Male,3256765,144
2265,2015,Iowa, Breast, Female,1569733,388
2266,2015,Iowa, Larynx, Male,1551227,33
2267,2015,Iowa, Liver, Female,1569733,41
2268,2015,Iowa, Liver, Male,1551227,118
2269,2015,Iowa, Myeloma, Female,1569733,65
2270,2015,Iowa, Myeloma, Male,1551227,74
2271,2015,Kansas, Breast, Female,1459640,366
2272,2015,Kansas, Larynx, Male,1449371,29
2273,2015,Kansas, Liver, Female,1459640,44
2274,2015,Kansas, Liver, Male,1449371,103
2275,2015,Kansas, Myeloma, Female,1459640,61
2276,2015,Kansas, Myeloma, Male,1449371,72
2277,2015,Kentucky, Breast, Female,2245336,593
2278,2015,Kentucky, Larynx, Female,2245336,27
